"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Uruguay es un centro de Lavado, tráfico de trata, narco, lavado de dineros corruptos de los gobiernos de la región… https://t.co/h6l3k347IT",FALSE,0,NA,2018-08-30 14:22:38,TRUE,NA,"1035170937736491009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bettinagalo",0,FALSE,FALSE,NA,NA
"2","#Turismo #travel #viajar - #Uruguay, a diferencia de #Argentina, se compromete con el #viajero https://t.co/gH4U7491EZ",FALSE,0,NA,2018-08-30 14:22:00,FALSE,NA,"1035170777635741697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArielFerrero",0,FALSE,FALSE,NA,NA
"3","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 14:21:35,FALSE,NA,"1035170674485194752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBonillaSaus",19,TRUE,FALSE,NA,NA
"4","Hormetal construyó 250.000m2 en los últimos 12 meses en #Argentina y #Uruguay https://t.co/fjn3bEIiSK",FALSE,1,NA,2018-08-30 14:21:34,FALSE,NA,"1035170667967262720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HORMETALsa",0,FALSE,FALSE,NA,NA
"5","Facu Medina en el triunfo de ayer sobre la #SelecciónNacional de #Uruguay en #Montevideo #Sub20 #Argentina… https://t.co/b269zmult9",FALSE,0,NA,2018-08-30 14:20:47,TRUE,NA,"1035170471757705222",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DodiciCorp",0,FALSE,FALSE,NA,NA
"6","RT @nacho_uriarte: Los Responsables de la Cooperación Iberoamericana de #Uruguay #Paraguay #Chile #Brasil intercambian impresiones de los d…",FALSE,0,NA,2018-08-30 14:20:18,FALSE,NA,"1035170351146299393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alejo_segib",3,TRUE,FALSE,NA,NA
"7","#uruguay qué lindo comentario para un pre-candidato a Presidente. Sí algo nos falta sería cuota política en la just… https://t.co/gBhUGpAnCf",FALSE,0,NA,2018-08-30 14:19:05,TRUE,NA,"1035170043255037952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mltn1980",0,FALSE,FALSE,NA,NA
"8","RT @nacho_uriarte: Los Responsables de la Cooperación Iberoamericana de #Uruguay #Paraguay #Chile #Brasil intercambian impresiones de los d…",FALSE,0,NA,2018-08-30 14:19:03,FALSE,NA,"1035170032895045635",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fbuyolo",3,TRUE,FALSE,NA,NA
"9","RT @jgamorin: Junto a @Pereira_513 oficializando la candidatura a Diputada por #TreintayTres de #RosanaFraygola

Vamos a seguir apostando p…",FALSE,0,NA,2018-08-30 14:19:00,FALSE,NA,"1035170022686113792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duran_giss",23,TRUE,FALSE,NA,NA
"10","RT @E_Tapie: En programa de #mauroenamerica #shoklender dice que las elecciones en América Latina,donde incluye a #Uruguay fueron financiad…",FALSE,0,NA,2018-08-30 14:18:49,FALSE,NA,"1035169977660321792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BarracoRuben",42,TRUE,FALSE,NA,NA
"11","Qué sucedería si en #Uruguay existiese #LeyDelArrepentido como #Brasil? Aquí NADA. No cambiaría nada porque el pode… https://t.co/wIwM29pkz9",FALSE,1,NA,2018-08-30 14:18:40,TRUE,NA,"1035169937000734720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bettinagalo",0,FALSE,FALSE,NA,NA
"12","RT @bettinagalo: La crisis económica en #Uruguay a diferencia del 2002 que fue bancaria por corrida en Argentina, ahora es económica-financ…",FALSE,0,NA,2018-08-30 14:18:25,FALSE,NA,"1035169877248684032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ferca1",1,TRUE,FALSE,NA,NA
"13","RT @nacho_uriarte: Los Responsables de la Cooperación Iberoamericana de #Uruguay #Paraguay #Chile #Brasil intercambian impresiones de los d…",FALSE,0,NA,2018-08-30 14:18:23,FALSE,NA,"1035169867610161154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuciUruguay",3,TRUE,FALSE,NA,NA
"14","RT @SEGIBdigital: #Infografía
Once países iberoamericanos participan en el Programa Iberorquestas Juveniles, convirtiendo la música en inst…",FALSE,0,NA,2018-08-30 14:17:03,FALSE,NA,"1035169529956052992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alejo_segib",3,TRUE,FALSE,NA,NA
"15","RT @Caminatti: Los #Uruguayos que viven en el exterior:
-Enviaron 388 millones de dólares en remesas (2014-2017).
-Dejaron en #Uruguay U$S…",FALSE,0,NA,2018-08-30 14:16:05,FALSE,NA,"1035169286590017536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Lali_Buriano",17,TRUE,FALSE,NA,NA
"16","Los Responsables de la Cooperación Iberoamericana de #Uruguay #Paraguay #Chile #Brasil intercambian impresiones de… https://t.co/Ol0bR0Yn3F",FALSE,3,NA,2018-08-30 14:15:27,TRUE,NA,"1035169129123196929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nacho_uriarte",3,FALSE,FALSE,NA,NA
"17","RT @labrujulahostel: #atardecer en #lapaloma #invierno #uruguay #labrujulahostel😍 https://t.co/qrynD9n5l2",FALSE,0,NA,2018-08-30 14:12:58,FALSE,NA,"1035168503773503488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DavideTasselli",2,TRUE,FALSE,NA,NA
"18","RT @Caminatti: Los #Uruguayos que viven en el exterior:
-Enviaron 388 millones de dólares en remesas (2014-2017).
-Dejaron en #Uruguay U$S…",FALSE,0,NA,2018-08-30 14:11:15,FALSE,NA,"1035168071873437696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinchonegriazul",17,TRUE,FALSE,NA,NA
"19","RT @GeologyTime: Amazing Amethyst with calcite from #Uruguay 
Credit: Russ Behnke https://t.co/Gn2YrMIqY4",FALSE,0,NA,2018-08-30 14:09:58,FALSE,NA,"1035167747452354560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Taousertova",39,TRUE,FALSE,NA,NA
"20","RT @bettinagalo: La crisis en #Uruguay es mucho más fuerte que en el 2002, hemos aumentado la deuda en casi 6 veces: de 13.800 millones de…",FALSE,0,NA,2018-08-30 14:05:59,FALSE,NA,"1035166747916230656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajcaleca",4,TRUE,FALSE,NA,NA
"21","La crisis económica en #Uruguay a diferencia del 2002 que fue bancaria por corrida en Argentina, ahora es económica… https://t.co/JSq1PznUbk",FALSE,1,NA,2018-08-30 14:05:13,TRUE,NA,"1035166552843317248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bettinagalo",1,FALSE,FALSE,NA,NA
"22","RT @Gipper2020: Cada embajada del Régimen Castrista d #Cuba en #Latinoamérica es un Centro d Espionaje.
#SOSNicaragua 
#Colombia
#Guatemala…",FALSE,0,NA,2018-08-30 14:05:02,FALSE,NA,"1035166508538843136",NA,"<a href=""http://ecuabot.org"" rel=""nofollow"">EcuaBot 2.0</a>","ecuabot",2,TRUE,FALSE,NA,NA
"23","RT @Gipper2020: Cada embajada del Régimen Castrista d #Cuba en #Latinoamérica es un Centro d Espionaje.
#SOSNicaragua 
#Colombia
#Guatemala…",FALSE,0,NA,2018-08-30 14:05:02,FALSE,NA,"1035166508308213762",NA,"<a href=""https://www.google.com"" rel=""nofollow"">madkingapp</a>","madkingroberti",2,TRUE,FALSE,NA,NA
"24","RT @bsasjoe: Crealo en tu mente, creelo, decretalo y seguro se cumple!! #buenjueves
.
.
.
#jueves #tbt #emprendedores #emprendimiento #empr…",FALSE,0,NA,2018-08-30 14:04:50,FALSE,NA,"1035166458320437249",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","coolmentoring",1,TRUE,FALSE,NA,NA
"25","Cada embajada del Régimen Castrista d #Cuba en #Latinoamérica es un Centro d Espionaje.
#SOSNicaragua 
#Colombia… https://t.co/oxQw6j6Gks",FALSE,0,NA,2018-08-30 14:04:26,TRUE,NA,"1035166354570182657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gipper2020",2,FALSE,FALSE,NA,NA
"26","RT @fes_sindical: #Uruguay 🇺🇾 Según estudio, emprendimientos autogestionarios plantean relaciones de producción alternativas, sin embargo “…",FALSE,0,NA,2018-08-30 14:03:41,FALSE,NA,"1035166169601372160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FEDETRANSPORTE2",7,TRUE,FALSE,NA,NA
"27","RT @fes_sindical: #Uruguay 🇺🇾 Según estudio, emprendimientos autogestionarios plantean relaciones de producción alternativas, sin embargo “…",FALSE,0,NA,2018-08-30 14:02:50,FALSE,NA,"1035165955738030081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carmelo_asb",7,TRUE,FALSE,NA,NA
"28","Muchos buscan una compañía en la soledad de la noche. En el mundo paralelo también hay solos y solas.

#radio… https://t.co/eCpDcaNOyS",FALSE,1,NA,2018-08-30 14:02:42,TRUE,NA,"1035165919125925888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RadioAparte",0,FALSE,FALSE,NA,NA
"29","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 14:02:38,FALSE,NA,"1035165902721953799",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicomatute19",19,TRUE,FALSE,NA,NA
"30","...
#imargentina #argentina #swimbikerun #running #triatlon #triatleta #ironmanargentina #uruguay #zwift #wod… https://t.co/dggLzSv2u8",FALSE,0,NA,2018-08-30 14:02:27,TRUE,NA,"1035165855498334208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","solidezysalud",0,FALSE,FALSE,NA,NA
"31","RT @PabloDiazUrugua: @PITCNT1 En el 2003 la Reforma Agraria era una bandera caida...a levantar https://t.co/SoW6BDRfYf #Tierra #Uruguay htt…",FALSE,0,NA,2018-08-30 14:01:57,FALSE,NA,"1035165730096984067",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luigimetral",2,TRUE,FALSE,NA,NA
"32","RT @urraburu: Porcentaje de empleados públicos sobre el total de trabajadores:
#Uruguay 17.3%
#Chile: 2% https://t.co/CBK5UoUEB2",FALSE,0,NA,2018-08-30 14:00:26,FALSE,NA,"1035165348759318528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mariawlady",4,TRUE,FALSE,NA,NA
"33","@FoxNews @michellemalkin @foxandfriends The original inhabitants of America are denied entry! The Europeans that se… https://t.co/7NmUlP9uud",FALSE,0,"FoxNews",2018-08-30 13:59:32,TRUE,"1035148128025030657","1035165121734238208","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorayMuhammad",0,FALSE,FALSE,NA,NA
"34","RT @nacho_uriarte: Arranca el evento subregional sobre Iberoamérica y #Agenda2030 camino a la XXVI @CumbreIberoA 
“Iberoamérica puede ser e…",FALSE,0,NA,2018-08-30 13:59:04,FALSE,NA,"1035165005811994624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esteban_campero",2,TRUE,FALSE,NA,NA
"35","RT @FAOUruguay: 📢""Hoy hay comida, se llena la panza, pero no se alimenta"" dijo @sgranadoso de @FAOAmericas a @Turwicz del diario @elpaisuy,…",FALSE,0,NA,2018-08-30 13:58:51,FALSE,NA,"1035164951399284736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAOElSalvador",2,TRUE,FALSE,NA,NA
"36","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 13:58:16,FALSE,NA,"1035164803361374208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cabrosa18",19,TRUE,FALSE,NA,NA
"37","Chile muestra por primera vez sus encantos en Uruguay https://t.co/SMteLsGHJE … @Sernatur_RM  #Chile #Uruguay #Travel",FALSE,0,NA,2018-08-30 13:57:46,FALSE,NA,"1035164677649707008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DOTNEWS3",0,FALSE,FALSE,NA,NA
"38","Respecto al ajuste de precios en #Uruguay, recibí información de que hay colegios que ajustan su precios excediendo… https://t.co/JEVtywRAUZ",FALSE,0,NA,2018-08-30 13:56:53,TRUE,NA,"1035164454802124800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alexa60961355",0,FALSE,FALSE,NA,NA
"39","Listen to PE$O ft. CashFlow Joe - Chosen One   [Prod. By Codeine Clique] by PESO #np on #SoundCloud| #Music #HipHop… https://t.co/lX9kwF30Yv",FALSE,1,NA,2018-08-30 13:56:46,TRUE,NA,"1035164425349685248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBoyPeso",0,FALSE,FALSE,NA,NA
"40","RT @YerbaSaraUy: #TípicoNuestro Ponerle agua fría al mate para no tomarlo hirviendo y que no se queme la yerba, pero quejarnos de que se no…",FALSE,0,NA,2018-08-30 13:55:50,FALSE,NA,"1035164193996107776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rubiia215",16,TRUE,FALSE,NA,NA
"41","RT @Jose_Martinez72: Hoy 30 de agosto es el Día Internacional de las Víctimas de Desapariciones Forzadas.
La desaparición sigue siendo una…",FALSE,0,NA,2018-08-30 13:55:07,FALSE,NA,"1035164013708173312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wahrani53",4,TRUE,FALSE,NA,NA
"42","RT @i_bartesaghi: Por comenzar la conferencia de @ACDE_URUGUAY en Cámara Mercantil. Debatiremos sobre los posibles impactos de un #TLC entr…",FALSE,0,NA,2018-08-30 13:54:44,FALSE,NA,"1035163914940690435",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Uruguay2025",3,TRUE,FALSE,NA,NA
"43","RT @JimDargan: Final version of my book cover for The Red Masks of Montevideo. A novel set in Montevideo, in 1969, during the political uph…",FALSE,0,NA,2018-08-30 13:54:41,FALSE,NA,"1035163901720244226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eileenton",1,TRUE,FALSE,NA,NA
"44","RT @Caminatti: Los #Uruguayos que viven en el exterior:
-Enviaron 388 millones de dólares en remesas (2014-2017).
-Dejaron en #Uruguay U$S…",FALSE,0,NA,2018-08-30 13:54:18,FALSE,NA,"1035163808132747265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alberic25109952",17,TRUE,FALSE,NA,NA
"45","pequena e charmosinha, assim é Colonia em Uruguai... 🇺🇾 
... com jeito de interior gostosin de minhas Minas Gerais… https://t.co/jiKJMaJRBK",FALSE,0,NA,2018-08-30 13:53:31,TRUE,NA,"1035163607795945472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","romulorafa",0,FALSE,FALSE,"-57.84954368","-34.47056763"
"46","RT @FabianBia: Sierras de Minas.
Vista desde El Salto del Penitente.
No hay como levantarse y disfrutar de este paisaje. No sería el caso d…",FALSE,0,NA,2018-08-30 13:53:00,FALSE,NA,"1035163479919996928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Quique1956",10,TRUE,FALSE,NA,NA
"47","Crealo en tu mente, creelo, decretalo y seguro se cumple!! #buenjueves
.
.
.
#jueves #tbt #emprendedores… https://t.co/QuRWjzA8MY",FALSE,0,NA,2018-08-30 13:51:46,TRUE,NA,"1035163168908222465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bsasjoe",1,FALSE,FALSE,NA,NA
"48","🎧 @SantiCruz, @MoratBanda por 93.1 FM Inolvidable 🇺🇾#Uruguay🇺🇾 con el #tema #UnaYOtraVez #YoEscuchoInolvidable https://t.co/3yZRiU2pht",FALSE,0,NA,2018-08-30 13:51:44,FALSE,NA,"1035163158585978881",NA,"<a href=""http://inolvidablefm.uy"" rel=""nofollow"">93.1 FM Inolvidable 2</a>","Inolvidable_FM",0,FALSE,FALSE,NA,NA
"49","RT @nicomattiauda: #ahora Acto conmemorativo de la #Independencia de la República Oriental del #Uruguay https://t.co/qAop53Snya",FALSE,0,NA,2018-08-30 13:51:37,FALSE,NA,"1035163132480643077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_amStrand",4,TRUE,FALSE,NA,NA
"50","RT @FAOUruguay: 📢""Hoy hay comida, se llena la panza, pero no se alimenta"" dijo @sgranadoso de @FAOAmericas a @Turwicz del diario @elpaisuy,…",FALSE,0,NA,2018-08-30 13:49:42,FALSE,NA,"1035162650727129088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FAOEcuador",2,TRUE,FALSE,NA,NA
"51","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 13:48:24,FALSE,NA,"1035162322115981312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgamorin",19,TRUE,FALSE,NA,NA
"52","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 13:48:24,FALSE,NA,"1035162322111803393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mariawlady",19,TRUE,FALSE,NA,NA
"53","RT @nahueloddone: @sebahagobian @LANOTICIA_UY @Frente_Amplio @AsambleaUruguay @dpayss1 @g_reboledo @carlosvarela02 @AlfTuitea @Jovenes2121…",FALSE,0,NA,2018-08-30 13:47:54,FALSE,NA,"1035162193694744576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlosvarela02",1,TRUE,FALSE,NA,NA
"54","RT @bettinagalo: La crisis en #Uruguay es mucho más fuerte que en el 2002, hemos aumentado la deuda en casi 6 veces: de 13.800 millones de…",FALSE,0,NA,2018-08-30 13:47:41,FALSE,NA,"1035162142608171008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slc200",4,TRUE,FALSE,NA,NA
"55","RT @inversionenaut1: Hay que aprovechar la mesa interventora, agradecerle a Tabarez y cambiar TODO el cuerpo técnico desde 1era y en la may…",FALSE,0,NA,2018-08-30 13:47:02,FALSE,NA,"1035161977528700928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MamaMetria",5,TRUE,FALSE,NA,NA
"56","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 13:46:26,FALSE,NA,"1035161827318136834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WashinCor",19,TRUE,FALSE,NA,NA
"57","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 13:45:25,FALSE,NA,"1035161570479878144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariahortensiaf",19,TRUE,FALSE,NA,NA
"58","Aprovecho para consultar: Si los precios en #Uruguay se deben ajustar de acuerdo al IPC (Índice de Precios del Cons… https://t.co/7E66AmGpUx",FALSE,0,NA,2018-08-30 13:45:09,TRUE,NA,"1035161501802348549",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alexa60961355",0,FALSE,FALSE,NA,NA
"59","RT @i_bartesaghi: Por comenzar la conferencia de @ACDE_URUGUAY en Cámara Mercantil. Debatiremos sobre los posibles impactos de un #TLC entr…",FALSE,0,NA,2018-08-30 13:44:45,FALSE,NA,"1035161403957682176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crisricheri",3,TRUE,FALSE,NA,NA
"60","RT @Cat_Kapow: PLEASE #FCI Members boycott #WorldDogShow2019 #China 🙀
A nation with NO #AnimalWelfare &amp; #DogMeatTrade 
🇳🇱#Dutch .@raadvanbe…",FALSE,0,NA,2018-08-30 13:44:01,FALSE,NA,"1035161220272283654",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariawelsh43",130,TRUE,FALSE,NA,NA
"61","RT @Jose_Martinez72: Hoy 30 de agosto es el Día Internacional de las Víctimas de Desapariciones Forzadas.
La desaparición sigue siendo una…",FALSE,0,NA,2018-08-30 13:43:36,FALSE,NA,"1035161113082712064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiferROME",9,TRUE,FALSE,NA,NA
"62","RT @bettinagalo: La crisis en #Uruguay es mucho más fuerte que en el 2002, hemos aumentado la deuda en casi 6 veces: de 13.800 millones de…",FALSE,0,NA,2018-08-30 13:42:50,FALSE,NA,"1035160920060821506",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clementinagv",4,TRUE,FALSE,NA,NA
"63","RT @WebLa1913: #Talleres entrena a puertas cerradas. Facundo Medina está con la Sub 20 #Argentina, que enfrenta a #Uruguay. Ian Escobar tra…",FALSE,0,NA,2018-08-30 13:42:33,FALSE,NA,"1035160851366531072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tobyas2019",38,TRUE,FALSE,NA,NA
"64","RT @labrujulahostel: #agosto en #lapaloma #playa #faro #labrujulahostel #uruguay😍 https://t.co/EsR6O4npLG",FALSE,0,NA,2018-08-30 13:41:10,FALSE,NA,"1035160502152953866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LopezLaila",1,TRUE,FALSE,NA,NA
"65","RT @labrujulahostel: #atardecer en #lapaloma #invierno #uruguay #labrujulahostel😍 https://t.co/qrynD9n5l2",FALSE,0,NA,2018-08-30 13:40:40,FALSE,NA,"1035160377183612928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LopezLaila",2,TRUE,FALSE,NA,NA
"66","Salió primer despegue 🛫... Con vistas increíbles que jamás pensé ver, se disfrutó el corto trayecto! 

#chile… https://t.co/HQAOlEvY4m",FALSE,0,NA,2018-08-30 13:40:19,TRUE,NA,"1035160285483606017",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AleCorbs",0,FALSE,FALSE,NA,NA
"67","RT @FabianBia: Sierras de Minas.
Vista desde El Salto del Penitente.
No hay como levantarse y disfrutar de este paisaje. No sería el caso d…",FALSE,0,NA,2018-08-30 13:39:42,FALSE,NA,"1035160130243969024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bove_pedro",10,TRUE,FALSE,NA,NA
"68","RT @DeKILOMBO: Este sábado tenemos ESPECIAL DE COMEDIA! Antes de su gira #ComediaOnTheRoad nos visita @diego_vignolo!
Sábado 1/9- 22hs.- @B…",FALSE,0,NA,2018-08-30 13:39:39,FALSE,NA,"1035160117665320960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crearOreventar",4,TRUE,FALSE,NA,NA
"69","RT @FabianBia: Está foto me gusta mucho. Supongo que por los recuerdos divinos del verano de 2017
La tomé en playa verde en enero. No tengo…",FALSE,0,NA,2018-08-30 13:39:26,FALSE,NA,"1035160066767446016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gastn_ruiz",8,TRUE,FALSE,NA,NA
"70","🚛 Camión F-914 - Avanza sin limites.
Motor Turbo Intercooler Cummins 3.800 cc / 140 HP. 
Inyección Bosch - Velocida… https://t.co/UqjoPtNotc",FALSE,0,NA,2018-08-30 13:38:58,TRUE,NA,"1035159948928409600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FawUruguay",0,FALSE,FALSE,NA,NA
"71","RT @RGrynspan: Hoy #Uruguay, a través de su ministra de @MEC_Uruguay, María Julia Muñoz, se une la protección de los derechos de los migran…",FALSE,0,NA,2018-08-30 13:37:53,FALSE,NA,"1035159675552100352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sancris63",10,TRUE,FALSE,NA,NA
"72","Tal día como hoy, hace 7 años decidimos estar juntos mi @jeanyn y yo. Feliz aniversario amor mío de mi corazón!… https://t.co/H0n5lMRzSy",FALSE,0,NA,2018-08-30 13:37:33,TRUE,NA,"1035159592039337990",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ERICKOVERHATE",0,FALSE,FALSE,NA,NA
"73","Pellets, energía, Calefacción..... #BuenJueves #Uruguay https://t.co/fierCCbpJE",FALSE,0,NA,2018-08-30 13:36:28,FALSE,NA,"1035159317920604162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martinchiriff",0,FALSE,FALSE,NA,NA
"74","RT @jgamorin: Para lograr desarrollo e inclusión en #Uruguay, hace falta trabajo. Y no hay trabajo sin #Inversión

Queremos un Estado que p…",FALSE,0,NA,2018-08-30 13:36:01,FALSE,NA,"1035159206888914945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElOjoChurrinche",19,TRUE,FALSE,NA,NA
"75","📢""Hoy hay comida, se llena la panza, pero no se alimenta"" dijo @sgranadoso de @FAOAmericas a @Turwicz del diario… https://t.co/RRI02px2Yt",FALSE,4,NA,2018-08-30 13:35:32,TRUE,NA,"1035159083291226112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FAOUruguay",2,FALSE,FALSE,NA,NA
"76","La convocatoria de #ElTuca para el partido vs #Uruguay aquí en #Houston @ Houston, Texas https://t.co/NGJ5QkBgP5",FALSE,1,NA,2018-08-30 13:35:00,FALSE,NA,"1035158947588726784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BETO_NAJERA",0,FALSE,FALSE,"-95.3832","29.7629"
"77","RT @RGrynspan: Hoy #Uruguay, a través de su ministra de @MEC_Uruguay, María Julia Muñoz, se une la protección de los derechos de los migran…",FALSE,0,NA,2018-08-30 13:34:38,FALSE,NA,"1035158857054445568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gabriel_TorresE",10,TRUE,FALSE,NA,NA
